onset	duration	trial_number	trial_type	reaction_time	response_coded	response_str	pairno_rec	enc_codes_during_rec	onset_noTriggerAdjust
0.0971308150001278	3	1	CORRECTLY	2.32535865499995	10	MAYBE_INCORRECT	3	6	0.0971308150001278
4.5152493290002	3	2	INCORRECTLY	1.56685964300004	10	MAYBE_INCORRECT	55	0	4.5152493290002
13.0203043660003	2	3	CONTROL	1.47258911899962	5	n/a	1000	0	13.0203043660003
16.081482694	3	4	CORRECTLY	3.41572622000012	10	MAYBE_INCORRECT	12	0	16.081482694
21.012427528	3	5	CORRECTLY	0.0130628410001918	10	MAYBE_INCORRECT	8	15	21.012427528
25.0664097180002	2	6	CONTROL	0.0146873469998354	10	n/a	1000	0	25.0664097180002
29.021158256	3	7	INCORRECTLY	0.0137008290002996	10	MAYBE_INCORRECT	59	0	29.021158256
36.003918333	3	8	CORRECTLY	0.0124704730001213	10	MAYBE_INCORRECT	7	13	36.003918333
40.5212409420001	3	9	INCORRECTLY	0.00892454800032283	10	MAYBE_INCORRECT	68	0	40.5212409420001
47.0075967910002	3	10	INCORRECTLY	2.50630798200018	28	MAYBE_CORRECT	64	0	47.0075967910002
51.0781360990004	3	11	CORRECTLY	3.0957570759997	10	MAYBE_INCORRECT	6	12	51.0781360990004
56.0091035990004	2	12	CONTROL	1.52377905200001	5	n/a	1000	0	56.0091035990004
61.519211114	3	13	INCORRECTLY	n/a	n/a	n/a	78	0	61.519211114
65.5732426900004	3	14	CORRECTLY	3.3673362149998	10	MAYBE_INCORRECT	16	31	65.5732426900004
69.5610311390001	3	15	CORRECTLY	0.0134103850000429	10	MAYBE_INCORRECT	14	0	69.5610311390001
75.0049189590004	3	16	CORRECTLY	1.23901217699995	10	MAYBE_INCORRECT	1	3	75.0049189590004
79.0589968620002	3	17	CORRECTLY	3.06482613099979	28	MAYBE_CORRECT	5	11	79.0589968620002
83.5101285130004	3	18	INCORRECTLY	1.44273041199995	10	MAYBE_INCORRECT	51	0	83.5101285130004
90.012955096	3	19	INCORRECTLY	1.90501790500002	10	MAYBE_INCORRECT	47	0	90.012955096
94.0669381120001	3	20	INCORRECTLY	0.0124052800001664	10	MAYBE_INCORRECT	66	0	94.0669381120001
99.0144741860004	3	21	CORRECTLY	0.0137024719997498	10	MAYBE_INCORRECT	10	20	99.0144741860004
103.085047342	3	22	INCORRECTLY	0.00891441000021587	10	MAYBE_INCORRECT	48	0	103.085047342
107.056289918	3	23	INCORRECTLY	0.0138126839997312	10	MAYBE_INCORRECT	52	0	107.056289918
115.015312539	3	24	INCORRECTLY	2.39401249100001	10	MAYBE_INCORRECT	45	0	115.015312539
119.516028796	3	25	CORRECTLY	1.80883949400004	5	SURE_CORRECT	9	18	119.516028796
125.52259425	3	26	INCORRECTLY	1.52426092799988	28	MAYBE_CORRECT	42	0	125.52259425
131.016090752	3	27	INCORRECTLY	1.520119626	21	SURE_INCORRECT	80	0	131.016090752
137.02264354	3	28	CORRECTLY	2.8409056190003	28	MAYBE_CORRECT	2	5	137.02264354
142.019827837	2	29	CONTROL	1.43472278599984	28	n/a	1000	0	142.019827837
145.080948108	3	30	INCORRECTLY	2.3345424260001	10	MAYBE_INCORRECT	56	0	145.080948108
150.508316478	3	31	INCORRECTLY	1.52798758299969	21	SURE_INCORRECT	43	0	150.508316478
155.009186775	3	32	INCORRECTLY	1.28062683100006	10	MAYBE_INCORRECT	58	0	155.009186775
159.509820756	3	33	CORRECTLY	3.046792654	5	SURE_CORRECT	4	9	159.509820756
167.005609418	3	34	CORRECTLY	2.29547896299937	10	MAYBE_INCORRECT	13	0	167.005609418
173.508552657001	3	35	CORRECTLY	1.89429071199993	10	MAYBE_INCORRECT	11	21	173.508552657001
178.5222701	3	36	CORRECTLY	1.53859587800071	10	MAYBE_INCORRECT	15	30	178.5222701
182.576181468	3	37	INCORRECTLY	1.56487379499958	10	MAYBE_INCORRECT	46	0	182.576181468
188.516580545	2	38	CONTROL	n/a	n/a	n/a	1000	0	188.516580545
193.513756530001	2	39	CONTROL	n/a	n/a	n/a	1000	0	193.513756530001
198.014488957001	3	40	INCORRECTLY	1.75346697899931	21	SURE_INCORRECT	62	0	198.014488957001
203.01163548	2	41	CONTROL	1.40675068600012	5	n/a	1000	0	203.01163548
207.512356246	2	42	CONTROL	1.35126251100064	21	n/a	1000	0	207.512356246
211.020273022	2	43	CONTROL	1.72266932399998	28	n/a	1000	0	211.020273022
218.516044590001	3	44	INCORRECTLY	3.02520708299926	10	MAYBE_INCORRECT	49	0	218.516044590001
224.009649254	3	45	CORRECTLY	2.08115549200011	21	SURE_INCORRECT	27	47	224.009649254
229.519750333001	3	46	CORRECTLY	1.34917290900012	21	SURE_INCORRECT	30	53	229.519750333001
235.013310067	3	47	INCORRECTLY	2.62915540699942	21	SURE_INCORRECT	75	0	235.013310067
244.511252357	3	48	CORRECTLY	2.76630816400029	28	MAYBE_CORRECT	35	58	244.511252357
252.023456261	3	49	CORRECTLY	2.58167045500068	21	SURE_INCORRECT	32	55	252.023456261
256.077446075	2	50	CONTROL	1.58500452799944	21	n/a	1000	0	256.077446075
259.072476349	3	51	INCORRECTLY	n/a	n/a	n/a	70	0	259.072476349
267.015002704	2	52	CONTROL	0.980109572999936	21	n/a	1000	0	267.015002704
272.525086935	3	53	INCORRECTLY	2.53647225600071	10	MAYBE_INCORRECT	79	0	272.525086935
277.522257901	3	54	INCORRECTLY	1.69057819099999	21	SURE_INCORRECT	65	0	277.522257901
282.006420635	2	55	CONTROL	1.81144352899992	5	n/a	1000	0	282.006420635
285.084175494	3	56	INCORRECTLY	1.70528028800072	10	MAYBE_INCORRECT	53	0	285.084175494
292.017292447	3	57	INCORRECTLY	2.01634721600021	21	SURE_INCORRECT	76	0	292.017292447
296.071294195	2	58	CONTROL	1.10006280400012	5	n/a	1000	0	296.071294195
300.009463637	3	59	INCORRECTLY	n/a	n/a	n/a	41	0	300.009463637
305.51958572	2	60	CONTROL	2.26875979800025	10	n/a	1000	0	305.51958572
310.020353539001	3	61	INCORRECTLY	1.62215476599977	21	SURE_INCORRECT	63	0	310.020353539001
318.012480876001	3	62	CORRECTLY	1.45939053199982	21	SURE_INCORRECT	38	61	318.012480876001
325.011771045	3	63	CORRECTLY	2.44366814200021	28	MAYBE_CORRECT	24	41	325.011771045
330.009005481	3	64	CORRECTLY	1.91436169499957	10	MAYBE_INCORRECT	21	37	330.009005481
335.50255089	3	65	INCORRECTLY	3.09634110200022	21	SURE_INCORRECT	67	0	335.50255089
341.509029117	3	66	CORRECTLY	1.63914598100018	10	MAYBE_INCORRECT	34	57	341.509029117
346.506170951001	3	67	INCORRECTLY	1.60536891499942	21	SURE_INCORRECT	60	0	346.506170951001
351.023548129001	2	68	CONTROL	1.4306976099997	21	n/a	1000	0	351.023548129001
355.011314809	3	69	CORRECTLY	1.2685831280005	21	SURE_INCORRECT	22	38	355.011314809
362.507070021	3	70	CORRECTLY	1.15862086299967	21	SURE_INCORRECT	25	44	362.507070021
367.024342457	3	71	INCORRECTLY	1.6879607689998	10	MAYBE_INCORRECT	71	0	367.024342457
371.061767299001	3	72	INCORRECTLY	1.70172640499914	10	MAYBE_INCORRECT	57	0	371.061767299001
375.512905896001	3	73	CORRECTLY	0.0151353629998994	10	MAYBE_INCORRECT	19	35	375.512905896001
381.006470491001	2	74	CONTROL	0.0130250729998806	10	n/a	1000	0	381.006470491001
386.020189245	3	75	INCORRECTLY	0.0130536599999687	10	MAYBE_INCORRECT	74	0	386.020189245
391.513745589	2	76	CONTROL	2.45268522999959	10	n/a	1000	0	391.513745589
395.518131187001	3	77	CORRECTLY	0.0137857179997809	10	MAYBE_INCORRECT	17	32	395.518131187001
401.011623604	2	78	CONTROL	1.25927738700011	5	n/a	1000	0	401.011623604
405.015962829	3	79	INCORRECTLY	1.6033949520006	21	SURE_INCORRECT	77	0	405.015962829
409.516744725	2	80	CONTROL	0.973412420999921	10	n/a	1000	0	409.516744725
415.506771718	3	81	INCORRECTLY	1.49890957099979	10	MAYBE_INCORRECT	44	0	415.506771718
421.513222822	3	82	CORRECTLY	1.73768466399997	10	MAYBE_INCORRECT	40	64	421.513222822
426.013962197001	3	83	CORRECTLY	2.23773414199968	10	MAYBE_INCORRECT	28	48	426.013962197001
430.067989882	3	84	INCORRECTLY	1.37540227499994	10	MAYBE_INCORRECT	50	0	430.067989882
437.017674925	3	85	INCORRECTLY	2.17841463100012	10	MAYBE_INCORRECT	72	0	437.017674925
443.520590149	3	86	INCORRECTLY	n/a	n/a	n/a	69	0	443.520590149
447.57455258	3	87	CORRECTLY	3.22166218200073	21	SURE_INCORRECT	18	34	447.57455258
452.522134668	2	88	CONTROL	1.23175154899945	10	n/a	1000	0	452.522134668
455.583239166	2	89	CONTROL	1.05835137800022	28	n/a	1000	0	455.583239166
462.020027869	3	90	INCORRECTLY	1.32242243699966	10	MAYBE_INCORRECT	61	0	462.020027869
466.074002387	2	91	CONTROL	1.27703689800001	21	n/a	1000	0	466.074002387
470.508527131	3	92	INCORRECTLY	1.51940975599973	21	SURE_INCORRECT	73	0	470.508527131
474.562536857	3	93	CORRECTLY	n/a	n/a	n/a	29	52	474.562536857
479.510049238	3	94	CORRECTLY	n/a	n/a	n/a	20	36	479.510049238
484.507259637001	2	95	CONTROL	2.9971333679996	10	n/a	1000	0	484.507259637001
489.008038542	3	96	CORRECTLY	3.52138035999997	10	MAYBE_INCORRECT	31	54	489.008038542
493.061949885001	3	97	CORRECTLY	1.16382763899946	10	MAYBE_INCORRECT	23	40	493.061949885001
498.026018127	3	98	CORRECTLY	1.23012122	21	SURE_INCORRECT	37	60	498.026018127
502.510194118001	3	99	CORRECTLY	1.45071851899957	10	MAYBE_INCORRECT	36	59	502.510194118001
506.580773912	2	100	CONTROL	0.972377654999946	21	n/a	1000	0	506.580773912
510.006000695	3	101	INCORRECTLY	1.55063828000038	21	SURE_INCORRECT	54	0	510.006000695
514.076507398001	3	102	CORRECTLY	1.2301248419999	21	SURE_INCORRECT	39	63	514.076507398001
518.064345303	3	103	CORRECTLY	1.33789593399979	10	MAYBE_INCORRECT	33	56	518.064345303
522.085198107	3	104	CORRECTLY	1.47406236899951	21	SURE_INCORRECT	26	45	522.085198107
